id,firstname,lastname,email,address,country,creation_date,last_activity_date,gender,age_group,churn,canal
0ea7cca5-74f7-4fed-a4d0-a4f16a2730d2,Donna,Guerrero,vharris@wilcox.net,"65796 Kristi Ville Suite 130 Cardenasborough, WI 87719",USA,05-23-2022 00:00:00,06-02-2023 01:33:24,0.0,9.0,True,PHONE
2db50437-7cc2-44a5-9318-2f9133496ddc,Timothy,Mendoza,christopherbeasley@pearson-lopez.biz,"5428 Rebecca Junction Suite 795 West Danielville, AR 85293",FR,06-05-2022 00:00:00,06-01-2023 00:17:04,1.0,7.0,False,WEBAPP
857d3cbe-de7e-4385-8e5c-5d61d728294d,Scott,Wallace,peter18@molina.com,"317 Melanie Stravenue Taylorburgh, CT 81192",USA,05-21-2022 00:00:00,06-06-2023 09:51:45,1.0,2.0,True,WEBAPP
53f6fd8b-93c5-4b4b-a393-d4f221cbc2ea,Benjamin,Johnson,obrienmatthew@reid-lee.com,"3439 Lindsay Divide West Judyhaven, NJ 12925",FR,05-24-2022 00:00:00,06-07-2023 16:21:06,1.0,7.0,True,WEBAPP
3aab0ce2-6b52-426f-9f6d-e3880863d7ea,Molly,Kane,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305 West Rileyport, MH 12546",FR,05-22-2022 00:00:00,06-09-2023 04:24:56,1.0,6.0,True,PHONE
df7ed529-bc07-4e40-8870-7e7114b578b1,Mary,Huff,bradley32@hampton-lewis.com,"95159 Stevenson Street Hartmantown, UT 97424",FR,05-26-2022 00:00:00,06-03-2023 10:16:48,0.0,3.0,False,PHONE
653e159e-b618-4963-b5aa-421608256a05,Keith,Roberts,james12@barajas.org,"8171 Veronica Roads Mileshaven, VA 93489",FR,05-30-2022 00:00:00,06-09-2023 08:00:29,1.0,9.0,False,WEBAPP
45896276-ffd4-47ce-a1cd-c68075d99e72,Jessica,Gross,elizabeth18@snyder.com,"51108 Randy Expressway New Jacobtown, AK 34030",FR,06-07-2022 00:00:00,06-02-2023 20:32:08,1.0,9.0,True,PHONE
0a4405e8-cd78-41dd-b0f5-002b738b2473,Nicholas,Bennett,umorse@sanchez.com,"11693 Amanda Key Meghanshire, NM 13122",USA,06-10-2022 00:00:00,06-07-2023 14:05:33,1.0,0.0,False,WEBAPP
7bdbbd01-b489-46f2-a3c3-d95d5d26f8d0,Christopher,Miller,morenodaniel@bates-caldwell.biz,"81869 Jones Spur Chavezchester, PW 96179",SPAIN,05-18-2022 00:00:00,06-09-2023 19:59:13,0.0,2.0,False,WEBAPP
a7991032-1a9f-4454-b8f2-85cc7544290f,David,Anderson,jburke@garza-cruz.org,"66475 Norma Island Apt. 113 Jessicahaven, MH 19301",USA,05-31-2022 00:00:00,06-06-2023 00:50:01,1.0,3.0,True,WEBAPP
dc6dfac4-87f1-44c7-88f5-5732c53011a2,Jessica,Oconnor,sabrinajohnson@gomez.com,"999 Cooper Garden Shepardshire, NY 84406",FR,05-26-2022 00:00:00,06-06-2023 21:23:32,1.0,9.0,True,PHONE
dae194ed-6003-489b-9134-f312d8192cf1,Eric,Moore,jacqueline09@flores.com,"632 Connie Trace South Anna, ME 42114",FR,05-16-2022 00:00:00,06-06-2023 20:03:51,1.0,9.0,False,WEBAPP
e9279a85-35d3-4c6b-b226-f84d93db2876,Kurt,Parker,qfinley@owens.com,"5865 Smith Mall Shieldston, CO 44643",SPAIN,05-30-2022 00:00:00,06-01-2023 00:39:30,1.0,3.0,False,WEBAPP
b3a2a69b-583c-4736-b93a-1f50e8a448dd,Cheryl,Salazar,lynnford@goodwin-graham.com,Unit 3634 Box 5928 DPO AE 54813,FR,06-01-2022 00:00:00,06-06-2023 21:33:07,0.0,5.0,True,MOBILE
8c6869ff-2cf8-4897-9e74-d54e042c7f63,Yvonne,Key,timothyparks@peterson.com,"575 Bill Run Apt. 119 Brandonport, TN 14403",USA,07-04-2022 00:00:00,06-08-2023 17:22:20,1.0,7.0,False,
6fe1bcea-a993-4471-ba0a-d799d37d1bc7,Hunter,White,wardjohnny@howard-lee.com,"5773 Dan Divide Apt. 436 Charlesfurt, NH 80840",FR,06-23-2022 00:00:00,06-06-2023 10:11:02,1.0,3.0,True,WEBAPP
e9901a6b-7989-4d4c-8e7f-e92b2be15515,Matthew,Cooper,smurray@thompson.org,USS Garcia FPO AE 81888,USA,06-18-2022 00:00:00,06-08-2023 17:05:33,1.0,7.0,True,WEBAPP
3a73c842-47df-44a4-8b74-62e6d9715d85,Matthew,Cooper,smurray@thompson.org,USS Garcia FPO AE 81888,SPAIN,06-18-2022 00:00:00,06-08-2023 17:05:33,1.0,4.0,False,WEBAPP
c7d07064-2797-45e5-8603-09f7370dd658,Angela,Peters,rlewis@baker.net,"4858 Yvonne Brooks Apt. 404 Sarahborough, NE 33396",USA,06-22-2022 00:00:00,06-04-2023 17:03:46,0.0,2.0,True,MOBILE
9d637683-68b9-4bd8-954d-7a74ff670017,Jennifer,Le,thomasrice@odom.biz,"13423 Robert Union Suite 025 Lake Lindabury, WI 74663",USA,06-19-2022 00:00:00,06-02-2023 14:32:06,1.0,1.0,True,PHONE
6f80efe3-20d7-4e51-9f56-554863eeab3e,Gina,Jennings,patelmelinda@jackson.com,"55118 Stephen Mountain Timothyville, SD 59208",USA,06-19-2022 00:00:00,06-09-2023 01:00:10,1.0,6.0,False,PHONE
95001d49-b00c-4590-8a84-04de4a3f2cf5,Deborah,Wong,jennifer06@french.com,"PSC 1497, Box 8438 APO AE 03034",USA,07-01-2022 00:00:00,06-01-2023 04:07:25,1.0,10.0,True,MOBILE
48c0ea78-8c77-492d-bebb-fe456429286c,Eric,Moore,ascott@cook.org,"55891 Moore Mountain Apt. 346 New Tiffany, NE 65536",FR,06-19-2022 00:00:00,06-06-2023 05:18:44,0.0,5.0,True,WEBAPP
8770f44e-a6d2-47ae-83a7-181a48542f98,Jeffrey,Walker,andersonmichael@cook.com,"48351 Colleen Drives Suite 373 Danielborough, LA 16110",FR,07-11-2022 00:00:00,06-04-2023 23:26:33,1.0,3.0,True,WEBAPP
4ba4043a-c26a-474e-9327-2e0ca8d4074f,Joseph,Adams,xgalvan@smith.com,"15842 Vanessa Fall Port Allisonborough, ID 15234",FR,07-08-2022 00:00:00,06-09-2023 10:11:15,1.0,9.0,False,WEBAPP
8bf7ddcf-52ef-43d8-a9cb-9688693041de,Alan,Smith,joseph60@kim.com,"PSC 5483, Box 2107 APO AP 58238",SPAIN,06-21-2022 00:00:00,06-02-2023 20:29:30,1.0,8.0,False,WEBAPP
ded159a2-b7d9-423d-b9b9-cdf315cf5bda,Shannon,Hayes,alexis88@bush-spencer.com,"650 Timothy Brooks Suite 102 Port Denisechester, IA 64796",SPAIN,07-13-2022 00:00:00,06-03-2023 05:17:33,1.0,10.0,True,WEBAPP
b4d276a7-ee43-4b24-94a5-b4326bf6ec29,Christopher,Miller,davidfleming@flynn.com,"92883 Aaron Port Suite 212 New Heather, NJ 19592",SPAIN,07-01-2022 00:00:00,06-08-2023 00:59:13,1.0,7.0,True,WEBAPP
11b49633-cade-4dd6-bedf-4a2bee9eb493,Kevin,Torres,pittmanlynn@jordan.biz,Unit 0526 Box 0411 DPO AE 20542,USA,07-09-2022 00:00:00,06-07-2023 05:12:45,0.0,7.0,False,WEBAPP
d89d4dcb-34a6-4e9e-8b57-eb9403363670,Peter,Price,cassidyharris@alvarez.org,"17232 Robert Expressway Williamburgh, RI 83806",SPAIN,07-04-2022 00:00:00,06-09-2023 01:51:18,1.0,3.0,False,WEBAPP
5ae5874c-ece4-4220-b7be-b64f949ca77f,Diane,Barrett,fklein@clark.org,"417 Rios Corners Deannamouth, ME 84553",SPAIN,07-11-2022 00:00:00,06-08-2023 12:05:07,1.0,1.0,True,MOBILE
98a2ed8c-a853-40ab-8ac8-8ebdaa345711,Nancy,Golden,nancyhubbard@garza.com,"509 Nicholas Unions Apt. 994 Barbaraberg, GU 30621",FR,07-08-2022 00:00:00,06-09-2023 09:49:58,1.0,10.0,False,PHONE
ea0affa3-989b-4114-a3de-30bb99325818,Timothy,Castillo,patricia33@henderson-gould.info,"5928 Dunn Squares Bethland, VA 91900",SPAIN,07-06-2022 00:00:00,06-05-2023 15:13:46,1.0,5.0,True,WEBAPP
eb485a87-7c0c-4b49-9380-70c0e7aab16b,Kevin,Torres,dillonteresa@hawkins.com,"100 Garcia Forks Apt. 035 New Aaronmouth, OK 91268",USA,07-06-2022 00:00:00,06-04-2023 22:49:18,0.0,7.0,True,WEBAPP
3804c1db-9d26-40a9-a6d1-e31646d22a04,Kenneth,Evans,matthew27@olson.com,"895 Hobbs Port Suite 073 Nancyview, RI 06505",FR,07-10-2022 00:00:00,06-05-2023 11:41:11,1.0,6.0,True,WEBAPP
442afd4b-8bf9-42cb-b42f-12a8d2a4c58b,Sergio,Griffin,jacksonadam@rice-hardin.org,"0211 Williams Lane Castroland, WY 86447",SPAIN,07-03-2022 00:00:00,06-03-2023 13:47:01,1.0,3.0,True,WEBAPP
3d57d052-c935-4eca-8f86-e3ff02eab20c,Jacob,Lopez,heatherbarnett@johnson.com,"978 Smith Club West Williamton, AL 30130",USA,06-15-2022 00:00:00,06-05-2023 14:16:11,1.0,9.0,True,WEBAPP
121c6250-4f82-4df4-a575-c2a06a38bf0c,Matthew,Rogers,hyu@walker-patterson.com,"72393 Green Ridges Robertsonview, HI 66918",FR,07-03-2022 00:00:00,06-08-2023 14:05:16,0.0,6.0,True,WEBAPP
05fc1739-7594-4f91-8fbf-3df34c90f4f4,Edwin,Hernandez,reedbruce@ramirez-randolph.com,"9410 Melissa Rest Stevenhaven, LA 17138",SPAIN,07-05-2022 00:00:00,06-03-2023 01:05:27,1.0,2.0,True,WEBAPP
b728a37e-6a54-4e26-b162-aa3c23c983fc,Lisa,Li,jthomas@mcintosh.org,"95871 Ramirez Cliffs Apt. 369 Scottside, IA 62574",USA,07-06-2022 00:00:00,06-03-2023 11:31:47,0.0,3.0,False,PHONE
3e5b4b1f-9384-40dd-aa53-a79e626cf806,Deanna,Brewer,wnunez@cole.com,"15141 Mendoza Brook Port Richardhaven, NE 17171",USA,06-17-2022 00:00:00,06-01-2023 17:08:48,1.0,5.0,True,MOBILE
e9b84e9d-190d-4915-8fab-8fa49d92505a,Matthew,Cooper,kavila@duncan-wood.net,"150 Tanner Isle Blairberg, MI 54531",FR,07-06-2022 00:00:00,06-04-2023 02:33:54,0.0,4.0,True,WEBAPP
7126ee83-009f-42d2-8894-93957e701d19,Paul,Cruz,oobrien@mcdowell.com,"11210 Terry Gardens New Joseph, MA 42277",SPAIN,07-11-2022 00:00:00,06-01-2023 09:50:30,1.0,7.0,False,WEBAPP
7ad606bf-0a7d-462d-b1e5-3da46af6cf70,Joshua,Hill,hlam@key.biz,"36860 Timothy Flat New James, NM 04411",FR,06-15-2022 00:00:00,06-02-2023 11:12:55,0.0,3.0,True,WEBAPP
665c2557-5157-4b25-9b36-c8374a44d02c,Maria,Greer,santanaamy@smith-duran.biz,"7674 Sharon Island North Madisonborough, MO 95835",FR,07-25-2022 00:00:00,06-09-2023 17:51:53,1.0,8.0,False,PHONE
f3831f55-bad9-4d19-b407-7683fb14c5f4,Marisa,Collier,richard30@chavez-lewis.net,"037 Brett Shores Suite 936 Thompsonbury, SD 21889",SPAIN,08-04-2022 00:00:00,06-05-2023 18:34:15,1.0,9.0,True,PHONE
ce934ac1-cce0-4f4e-bfe3-1818561985b4,Colleen,Garrett,hmorris@tran.com,"0675 Ashley Corner Suite 078 North Thomasbury, PA 88952",SPAIN,07-25-2022 00:00:00,06-06-2023 01:10:26,1.0,6.0,False,MOBILE
34e16304-cb84-4e7f-8680-807acb040e20,Lauren,Yates,briggsdavid@powell.com,"980 Garrett Union Suite 566 Lake Anthonystad, NV 26152",FR,07-16-2022 00:00:00,06-05-2023 06:09:56,0.0,2.0,True,PHONE
988c5d9f-3ae7-4f11-a620-a84705de8f1e,Jessica,Oconnor,sabrinajohnson@gomez.com,"999 Cooper Garden Shepardshire, NY 84406",USA,07-25-2022 00:00:00,06-06-2023 21:23:32,0.0,9.0,True,PHONE
4aeab7b7-e356-48d0-84d7-b54ba7174f0c,Donald,Taylor,christophermorris@lewis-olson.com,"23599 Michael Islands Staceychester, NY 44598",FR,07-30-2022 00:00:00,06-09-2023 13:00:56,1.0,3.0,True,WEBAPP
b2a37afd-3709-4bf0-a970-86731c25a842,Keith,Roberts,james12@barajas.org,"8171 Veronica Roads Mileshaven, VA 93489",FR,07-29-2022 00:00:00,06-09-2023 08:00:29,1.0,0.0,True,WEBAPP
05ed46d3-1671-4f1a-ab44-a8a55632bee3,Jeffrey,Walker,tammy43@wallace-moses.info,"8050 Walker Park Glennton, OH 27566",FR,08-06-2022 00:00:00,06-06-2023 23:39:18,1.0,3.0,True,WEBAPP
2041930d-8ec9-4b4d-ac7e-4ae6e4ba5b2b,Jacqueline,Warner,adoyle@reyes.com,"7094 Bryan Knolls West Stephanie, VI 96858",FR,08-02-2022 00:00:00,06-06-2023 12:33:16,1.0,0.0,True,PHONE
be60c8c0-96c7-442e-8733-c2c8d52c5d2b,Jeffrey,Walker,dianewalsh@walker-abbott.net,"5173 Vance Ports Apt. 505 Lukemouth, IA 75436",SPAIN,07-30-2022 00:00:00,06-09-2023 14:25:22,0.0,6.0,True,WEBAPP
870a999a-7d7a-4fb7-be4e-865bc6cf64a6,Brandon,Williams,bryanhoward@dodson-shields.info,"823 Brandi Locks New Brittney, CA 45774",USA,08-05-2022 00:00:00,06-08-2023 12:57:26,1.0,8.0,False,WEBAPP
2356653d-8f33-4a04-9448-0c64fc2d7216,Michelle,Hensley,hdaniel@acosta.com,"9023 Russell Roads Lake Walterstad, OK 53779",FR,07-22-2022 00:00:00,06-05-2023 22:50:58,1.0,1.0,True,PHONE
3e7883cc-8bde-48c6-b505-b4ed5e975666,Richard,Russell,spencer68@gonzalez.com,"356 Mark Land Hernandezmouth, GA 19511",SPAIN,07-16-2022 00:00:00,06-01-2023 08:33:54,1.0,5.0,False,WEBAPP
aa6011f0-0758-403c-82ab-584f81042ae8,Jesus,Hall,swansoncory@huff.com,"6625 Sanchez Court South Jamesport, GU 11931",USA,08-02-2022 00:00:00,06-07-2023 21:31:16,1.0,2.0,True,WEBAPP
10278fe3-7905-4aad-8810-5634e239eafc,Pamela,Barron,kathygibbs@mack.com,"47056 Galvan Trail Apt. 002 Angelfurt, TN 35952",USA,08-02-2022 00:00:00,06-09-2023 17:12:44,0.0,6.0,True,PHONE
ab115faa-c8f0-4c7d-888d-e95f4f7da309,Ernest,Moore,sylvia80@warren.com,"127 Webb Drive Elizabethbury, CT 65649",FR,07-24-2022 00:00:00,06-06-2023 16:34:34,1.0,1.0,True,WEBAPP
173dfbbb-02c4-4d62-8d55-8d3f46f16091,Craig,Garcia,mikerobinson@goodwin.com,"PSC 2820, Box 2720 APO AA 37573",SPAIN,08-01-2022 00:00:00,06-06-2023 15:43:52,1.0,7.0,True,WEBAPP
d5e3d124-5067-49bd-b7be-3d49cd2ba585,Keith,Roberts,james12@barajas.org,"8171 Veronica Roads Mileshaven, VA 93489",SPAIN,07-29-2022 00:00:00,06-09-2023 08:00:29,0.0,2.0,True,WEBAPP
e26879bb-c2e2-4c12-80f0-e9d16887d969,Jonathan,King,grobbins@guerrero-morgan.com,"PSC 3260, Box 1274 APO AE 97388",SPAIN,07-19-2022 00:00:00,06-02-2023 01:46:00,1.0,2.0,True,WEBAPP
4d6d0305-f4d5-4661-8bc5-8205e8fc5409,Craig,Garcia,mikerobinson@goodwin.com,"PSC 2820, Box 2720 APO AA 37573",SPAIN,08-01-2022 00:00:00,06-06-2023 15:43:52,0.0,10.0,True,WEBAPP
13de3dfa-e061-4385-b3e9-56788c0e8561,Jeffrey,Walker,andrewsbridget@johnston-guerrero.com,"5059 Lori Pines South Beth, AK 21170",SPAIN,07-18-2022 00:00:00,06-08-2023 01:55:49,1.0,3.0,False,WEBAPP
3f6711cd-672e-48e6-a5cc-2506ab93bc93,Brandon,Williams,bryanhoward@dodson-shields.info,"823 Brandi Locks New Brittney, CA 45774",FR,08-05-2022 00:00:00,06-08-2023 12:57:26,1.0,0.0,True,WEBAPP
ae0616be-c9c8-4289-971c-2208552e4251,David,Martinez,rcallahan@tucker.com,"647 Cline Place Anthonyland, IN 39403",USA,08-04-2022 00:00:00,06-02-2023 17:34:58,0.0,8.0,True,WEBAPP
1e8c4d83-9052-4ffa-9eef-9f11165e3910,Pamela,Beasley,curtispham@thompson-wallace.com,"764 Smith Way Lake Matthew, GA 65080",FR,07-30-2022 00:00:00,06-09-2023 17:39:17,1.0,6.0,False,PHONE
780199e0-7cd1-446b-8c9d-93ca7c0c179b,Nathan,Watson,swillis@donaldson.com,Unit 0072 Box 1181 DPO AP 74628,FR,08-07-2022 00:00:00,06-05-2023 05:36:43,1.0,2.0,True,WEBAPP
3a28d066-8560-46f3-aff6-9ebc42a9f3d9,Travis,Henry,xcruz@martinez.com,"9766 Jarvis Crossing Apt. 658 West Cory, NV 17371",SPAIN,08-02-2022 00:00:00,06-08-2023 07:45:44,0.0,1.0,True,WEBAPP
d6c443e1-2407-431c-a6fc-844958805a40,Carla,Harper,wanda37@gross.org,"42512 Pedro Springs Suite 708 Port Kyle, VI 43328",FR,08-03-2022 00:00:00,06-07-2023 22:38:10,1.0,9.0,True,MOBILE
5a73f23f-60c6-47c8-b815-adc821d7422d,Heather,Schwartz,garciaamber@patterson.com,"62696 Price Court Apt. 321 Vargasfort, NH 04859",FR,07-14-2022 00:00:00,06-05-2023 10:58:54,0.0,1.0,False,PHONE
7d005645-1d49-4a5e-8b2c-58220d3b6437,Cole,Davis,huntbenjamin@daugherty-king.net,"17348 Mary View Apt. 652 Clarkemouth, MN 26127",SPAIN,07-19-2022 00:00:00,06-02-2023 04:03:58,1.0,3.0,True,WEBAPP
7c7f2f7d-0260-42be-a74d-d9a477f7b54d,Robert,Fisher,gramirez@stevenson.net,"78320 Jordan Island Apt. 447 Williamsmouth, VI 95009",SPAIN,07-29-2022 00:00:00,06-08-2023 04:59:37,0.0,3.0,True,WEBAPP
5cb7fc74-9ad4-4712-a09a-a6e533ef54fd,Nicholas,Brooks,emilylopez@holloway.biz,"04081 Dennis Mills Apt. 036 Gibsonshire, VT 59504",FR,07-23-2022 00:00:00,06-01-2023 02:33:42,1.0,7.0,True,WEBAPP
b56e0083-a1c1-453c-8641-e6c50e26de2d,Cole,Davis,huntbenjamin@daugherty-king.net,"17348 Mary View Apt. 652 Clarkemouth, MN 26127",FR,08-18-2022 00:00:00,06-02-2023 04:03:58,1.0,7.0,False,WEBAPP
81f817ce-b990-4e1b-98b3-78b434f2ce87,Ashley,Armstrong,shane38@myers.biz,Unit 6945 Box 6919 DPO AP 59513,FR,08-29-2022 00:00:00,06-09-2023 04:54:55,1.0,7.0,True,MOBILE
a90cd683-b6de-4333-b3a8-d095df2e3c7b,Tina,Zavala,vmiller@kirby.com,"66243 Jay Manors Suite 779 Lake Jennifer, SC 26494",SPAIN,08-14-2022 00:00:00,06-01-2023 11:13:06,1.0,3.0,False,PHONE
523a84f1-f87d-48f4-bd6a-45780b0843a2,Devon,Taylor,adammedina@ortiz.org,"436 Bailey Square Suite 493 Ronaldshire, FL 32234",SPAIN,09-06-2022 00:00:00,06-06-2023 15:27:02,0.0,9.0,False,WEBAPP
d7dcbefd-dd89-4152-a87d-b5a4c7822a95,Eric,Hernandez,james66@thornton.com,"7524 Cheryl Meadows Clarkefort, NC 57256",FR,09-03-2022 00:00:00,06-06-2023 19:36:01,1.0,3.0,True,WEBAPP
3f942278-bf09-42e8-8228-4913924742d5,Hunter,White,wardjohnny@howard-lee.com,"5773 Dan Divide Apt. 436 Charlesfurt, NH 80840",USA,08-22-2022 00:00:00,06-06-2023 10:11:02,1.0,5.0,True,WEBAPP
e134df7e-57a9-4387-8870-7cda8bde9c08,Maria,Rivas,sandovalangela@butler.com,Unit 4127 Box 4590 DPO AP 61040,SPAIN,08-26-2022 00:00:00,06-07-2023 07:56:49,1.0,3.0,True,PHONE
328bfc33-0ead-4da3-9d62-d88064b20c76,Melanie,Bradford,fmoore@williams.org,"13904 Taylor Mission Smithtown, OK 10380",USA,08-21-2022 00:00:00,06-05-2023 21:44:47,1.0,2.0,True,PHONE
eeaec25e-d297-4aa2-830f-35d7b4cb47c4,Andrea,Pierce,johndavis@miller.com,"8965 Wright Common Apt. 569 Bryantland, TX 06874",USA,09-07-2022 00:00:00,06-09-2023 12:50:15,1.0,7.0,True,MOBILE
559c98fb-5883-4e86-886f-8956c5f59766,Natalie,Johns,gmiles@fletcher.com,"7068 Bell Land Jerryberg, CA 12806",FR,08-29-2022 00:00:00,06-08-2023 18:42:47,1.0,9.0,True,PHONE
954d3ac7-003c-4b70-9344-1bcb14ab4300,Wendy,Barajas,latoyahodges@atkinson-torres.biz,"29031 Derrick Keys New April, DC 95656",FR,09-10-2022 00:00:00,06-07-2023 21:25:21,1.0,0.0,False,
ae543e35-a669-4f3f-8212-05a421ef2449,Manuel,Morris,johnberger@simpson.com,USNS Rojas FPO AE 93711,SPAIN,08-22-2022 00:00:00,06-07-2023 19:11:47,1.0,5.0,False,WEBAPP
e112aed2-038a-4489-87dd-56c3fcc605ca,Joel,Young,cathy85@silva.com,"16999 Michael Alley Apt. 910 Nguyenport, KS 99031",FR,08-18-2022 00:00:00,06-02-2023 21:02:46,1.0,3.0,False,WEBAPP
ccb8eec8-d8f9-44c0-8c6e-d1cb92f58cd4,Tanya,Schmitt,rjohnson@oneill.org,"28720 Clark Lake Richardsonberg, NC 89449",FR,09-12-2022 00:00:00,06-08-2023 11:17:21,1.0,8.0,False,PHONE
c9236f59-78a0-4c4e-b254-2e4c18cd4071,Gloria,Parks,cgarcia@gates.com,"161 Riley Expressway Austinmouth, NH 26441",FR,08-27-2022 00:00:00,06-01-2023 18:10:33,1.0,10.0,True,PHONE
6d22e7cf-790e-4eff-9e02-0dbf38497fa1,Carrie,Morrison,philip29@bailey.com,"0565 Timothy Row Benjaminland, PA 52564",SPAIN,09-12-2022 00:00:00,06-09-2023 14:26:07,1.0,2.0,True,MOBILE
f5c6d936-ce8a-43ee-9656-37b084c3d090,Michele,Hodge,matthew64@rodriguez.com,"4896 Rubio Fords Apt. 767 Weavershire, AK 96950",SPAIN,08-24-2022 00:00:00,06-08-2023 07:44:32,0.0,2.0,False,PHONE
975e6d5c-5818-450a-b29b-05f81e2fb5b7,Alison,Rose,susanatkins@lane.com,"PSC 4866, Box 7240 APO AE 09316",USA,08-29-2022 00:00:00,06-09-2023 01:51:40,1.0,9.0,False,WEBAPP
fbb8374d-14bc-4d7b-91d6-9cfbb19b754e,Collin,Davis,shanehunt@davis.com,"473 Jamie Radial Lake Lori, NC 97791",SPAIN,08-20-2022 00:00:00,06-04-2023 12:36:04,1.0,7.0,True,WEBAPP
a7cb9975-0532-4095-8d4a-3394c4da3695,Linda,Lara,jonathanaustin@reyes-jackson.com,"978 Dodson Camp Cookmouth, IN 17720",FR,09-08-2022 00:00:00,06-01-2023 13:47:23,1.0,3.0,False,PHONE
64867ff6-d743-4616-b7fa-46f3eedb0274,Jackie,Haynes,prussell@green-martinez.com,"7864 Wayne Locks Suite 707 Phillipton, OR 20577",FR,09-02-2022 00:00:00,06-02-2023 22:33:21,1.0,5.0,False,PHONE
67f6ded0-3806-4c9e-98c4-009daa2ec22e,Christopher,Davis,kayla82@smith.com,"6190 Tim Island Suite 844 Joshuastad, AS 06084",USA,09-01-2022 00:00:00,06-09-2023 17:56:06,0.0,4.0,True,WEBAPP
84b2e405-171a-4347-a190-9dc1923f6d75,Frederick,Martin,kevinthomas@moss.com,"45497 Baker Hill Suite 360 East Benjamin, KS 98433",SPAIN,09-01-2022 00:00:00,06-07-2023 01:12:29,0.0,2.0,True,WEBAPP
cc3837c7-1fb7-42fc-800d-74b2614be99a,Nicole,Gilmore,ginasosa@torres.info,"1190 Mason Mall Matthewburgh, DE 07857",FR,08-22-2022 00:00:00,06-08-2023 03:13:30,1.0,5.0,True,PHONE
fcba2ad1-cb84-4903-b716-3ed662d1c29a,Jessica,Daniel,kingcody@moody.com,"9587 Caldwell Meadow East Christine, MA 11986",SPAIN,09-01-2022 00:00:00,06-02-2023 01:42:11,1.0,2.0,True,PHONE
e3e1b60e-f6a3-4254-b30b-48ed3f4fac4b,Christopher,Miller,davidfleming@flynn.com,"92883 Aaron Port Suite 212 New Heather, NJ 19592",SPAIN,08-30-2022 00:00:00,06-08-2023 00:59:13,1.0,8.0,False,WEBAPP
27053414-f6c2-4b1d-894a-88b89e7bf672,Ashley,Carroll,pmercer@rodriguez-foster.net,"54545 Kenneth Course Danielstad, UT 46416",USA,09-06-2022 00:00:00,06-05-2023 01:48:10,1.0,3.0,True,MOBILE
bd1d1de5-2d92-455d-b6db-103317862834,Joseph,Baker,dduncan@reed.com,"41150 Robles Isle Matthewland, GU 01362",FR,08-21-2022 00:00:00,06-08-2023 05:37:18,1.0,5.0,True,WEBAPP
3156fe5c-bea4-4438-a057-5756fa8a3f8d,Eric,Moore,michellecox@holmes-martinez.com,"31185 Ronnie Roads Apt. 951 Melissastad, RI 60019",FR,08-14-2022 00:00:00,06-05-2023 04:40:54,0.0,6.0,False,WEBAPP
5fe45114-c60c-458c-9210-dc0dba90f408,Ronald,Patterson,angela19@shaw.info,"37089 Michaela Passage Suite 794 East Jennahaven, IA 15214",USA,09-04-2022 00:00:00,06-03-2023 03:09:07,1.0,3.0,True,WEBAPP
9376ae03-258c-44c7-b123-df77677845c5,Joseph,Baker,dduncan@reed.com,"41150 Robles Isle Matthewland, GU 01362",FR,08-21-2022 00:00:00,06-08-2023 05:37:18,0.0,5.0,True,WEBAPP
f6a7907f-3bfe-46f5-9a14-d17bf547c297,Matthew,Peterson,millermarie@walsh-norris.com,"64516 Rivera Mission Michaelberg, GU 12641",FR,08-26-2022 00:00:00,06-09-2023 17:38:08,1.0,9.0,True,WEBAPP
7a6bb238-2b1c-4b0c-ac22-d6968e632d5e,Ashley,Berry,rrobertson@hunter.info,"13311 Bryan Mills Apt. 802 East Christianville, VA 88142",FR,09-30-2022 00:00:00,06-08-2023 02:42:21,0.0,9.0,True,MOBILE
89398b35-9702-4112-9d90-dd9521d03e18,Andrew,Smith,samuel47@berry.com,"098 Walter Port Lisaburgh, WA 90190",SPAIN,09-19-2022 00:00:00,06-01-2023 23:29:40,0.0,4.0,False,WEBAPP
d91fd038-a61d-4591-8eb5-c0aa8abc7e2d,Eric,Hernandez,james66@thornton.com,"7524 Cheryl Meadows Clarkefort, NC 57256",FR,10-03-2022 00:00:00,06-06-2023 19:36:01,1.0,7.0,False,WEBAPP
a2472c2d-0117-4303-bb85-a7278e857909,Taylor,Harrison,douglasschultz@gilmore-matthews.com,Unit 0690 Box 4449 DPO AA 14319,USA,09-26-2022 00:00:00,06-01-2023 03:34:03,1.0,6.0,True,WEBAPP
ce869199-b0ad-4abd-bb11-e1b3c65b6606,Jaime,Lopez,lchavez@douglas.com,"99636 White Spur Apt. 135 Davisbury, PW 63480",SPAIN,09-28-2022 00:00:00,06-07-2023 13:19:18,1.0,0.0,True,WEBAPP
df3eae2d-bcbd-4511-b0b8-51ef4096396a,Pamela,Beasley,curtispham@thompson-wallace.com,"764 Smith Way Lake Matthew, GA 65080",FR,09-28-2022 00:00:00,06-09-2023 17:39:17,1.0,5.0,True,PHONE
52da7fdf-befc-4338-8e27-03b9e925ad95,Ashley,Bradley,gmartinez@brown.com,"702 Miller Heights Justinstad, DE 75072",USA,09-29-2022 00:00:00,06-08-2023 19:10:49,1.0,2.0,True,MOBILE
